timestamp,airTemperature_panther,cloudCoverage_panther,dewTemperature_panther,precipDepth1HR_panther,precipDepth6HR_panther,seaLvlPressure_panther,windDirection_panther,windSpeed_panther,airTemperature_robin,cloudCoverage_robin,dewTemperature_robin,precipDepth1HR_robin,precipDepth6HR_robin,seaLvlPressure_robin,windDirection_robin,windSpeed_robin,airTemperature_crow,cloudCoverage_crow,dewTemperature_crow,precipDepth1HR_crow,precipDepth6HR_crow,seaLvlPressure_crow,windDirection_crow,windSpeed_crow,airTemperature_fox,cloudCoverage_fox,dewTemperature_fox,precipDepth1HR_fox,precipDepth6HR_fox,seaLvlPressure_fox,windDirection_fox,windSpeed_fox,airTemperature_moose,cloudCoverage_moose,dewTemperature_moose,precipDepth1HR_moose,precipDepth6HR_moose,seaLvlPressure_moose,windDirection_moose,windSpeed_moose,airTemperature_shrew,cloudCoverage_shrew,dewTemperature_shrew,precipDepth1HR_shrew,precipDepth6HR_shrew,seaLvlPressure_shrew,windDirection_shrew,windSpeed_shrew,airTemperature_mouse,cloudCoverage_mouse,dewTemperature_mouse,precipDepth1HR_mouse,precipDepth6HR_mouse,seaLvlPressure_mouse,windDirection_mouse,windSpeed_mouse
2016-07-22,27.916666666666668,4.5,22.691666666666666,-0.08333333333333333,-1.0,1018.3458333333333,71.36363636363636,1.7791666666666668,20.416666666666668,0.0,15.179166666666667,,0.0,1018.4521739130436,157.91666666666666,1.929166666666667,26.317391304347826,,17.52608695652174,,0.0,1005.8869565217392,260.4347826086956,4.495652173913043,38.645833333333336,4.363636363636363,12.85,0.0,,1008.8791666666666,140.52631578947367,3.954166666666667,26.317391304347826,,17.52608695652174,,0.0,1005.8869565217392,260.4347826086956,4.495652173913043,20.416666666666668,0.0,15.179166666666667,,0.0,1018.4521739130436,157.91666666666666,1.929166666666667,20.416666666666668,0.0,15.179166666666667,,0.0,1018.4521739130436,157.91666666666666,1.929166666666667
2016-07-23,27.400000000000002,4.6,21.495833333333334,-0.125,-1.0,1016.7208333333333,95.0,1.7791666666666668,21.891666666666666,0.0,14.387500000000001,,0.0,1019.8291666666668,227.5,2.891666666666667,23.370833333333334,,16.575,,0.0,1009.4333333333334,299.5833333333333,4.116666666666666,38.21666666666666,3.076923076923077,13.258333333333333,0.0,,1006.4625,237.5,4.595833333333333,23.370833333333334,,16.575,,0.0,1009.4333333333334,299.5833333333333,4.116666666666666,21.891666666666666,0.0,14.387500000000001,,0.0,1019.8291666666668,227.5,2.891666666666667,21.891666666666666,0.0,14.387500000000001,,0.0,1019.8291666666668,227.5,2.891666666666667
2016-07-24,27.958333333333332,2.857142857142857,21.762500000000003,0.0,-1.0,1017.1833333333334,98.57142857142857,2.4916666666666667,19.8125,0.0,14.654166666666667,,0.0,1018.85,228.75,4.6000000000000005,20.791666666666668,,12.362499999999999,,0.0,1015.0375,249.16666666666666,1.3375000000000001,37.204166666666666,3.0588235294117645,14.200000000000001,0.0,,1007.4833333333332,262.3809523809524,4.4624999999999995,20.791666666666668,,12.362499999999999,,0.0,1015.0375,249.16666666666666,1.3375000000000001,19.8125,0.0,14.654166666666667,,0.0,1018.85,228.75,4.6000000000000005,19.8125,0.0,14.654166666666667,,0.0,1018.85,228.75,4.6000000000000005
2016-07-25,28.079166666666666,2.380952380952381,21.420833333333334,0.0,,1017.7291666666666,133.04347826086956,2.4125,19.2375,0.0,11.641666666666666,,2.0,1019.3583333333332,265.4166666666667,4.75,22.75,,17.6375,11.0,8.75,1007.8000000000001,150.41666666666666,2.8249999999999997,36.225,3.5454545454545454,15.049999999999999,0.0,,1008.6458333333334,246.52173913043478,3.9291666666666667,22.75,,17.6375,11.0,8.75,1007.8000000000001,150.41666666666666,2.8249999999999997,19.2375,0.0,11.641666666666666,,2.0,1019.3583333333332,265.4166666666667,4.75,19.2375,0.0,11.641666666666666,,2.0,1019.3583333333332,265.4166666666667,4.75
2016-07-26,29.208333333333332,2.727272727272727,22.458333333333332,0.0,,1018.0583333333334,96.08695652173913,2.125,18.516666666666666,0.0,12.008333333333333,,0.0,1020.8166666666666,249.58333333333334,3.8125,23.323809523809523,,15.595238095238095,,0.0,1009.5899999999999,269.04761904761904,3.3238095238095235,38.204166666666666,3.8,13.625,0.0,,1006.4416666666666,227.61904761904762,2.8541666666666665,23.323809523809523,,15.595238095238095,,0.0,1009.5899999999999,269.04761904761904,3.3238095238095235,18.516666666666666,0.0,12.008333333333333,,0.0,1020.8166666666666,249.58333333333334,3.8125,18.516666666666666,0.0,12.008333333333333,,0.0,1020.8166666666666,249.58333333333334,3.8125
2016-07-27,29.8625,2.782608695652174,22.241666666666664,0.0,,1018.0541666666667,144.54545454545453,2.470833333333333,19.958333333333332,,15.112499999999999,,15.0,1015.4625,220.41666666666666,4.391666666666667,23.758333333333336,,16.675,81.0,0.0,1010.5043478260869,253.75,2.3333333333333335,38.47083333333333,3.1818181818181817,15.483333333333334,0.0,,1006.1999999999999,190.8695652173913,4.304166666666666,23.758333333333336,,16.675,81.0,0.0,1010.5043478260869,253.75,2.3333333333333335,19.958333333333332,,15.112499999999999,,15.0,1015.4625,220.41666666666666,4.391666666666667,19.958333333333332,,15.112499999999999,,15.0,1015.4625,220.41666666666666,4.391666666666667
2016-07-28,30.099999999999998,2.5,22.241666666666664,0.0,,1017.4125,150.43478260869566,2.8083333333333336,18.445833333333333,,12.870833333333332,,0.0,1014.0041666666666,232.5,3.4458333333333333,22.795833333333334,,15.541666666666666,,20.0,1011.6041666666666,324.5833333333333,1.8375000000000001,37.74583333333333,3.3684210526315788,14.770833333333334,0.0,,1006.4791666666666,153.04347826086956,3.275,22.795833333333334,,15.541666666666666,,20.0,1011.6041666666666,324.5833333333333,1.8375000000000001,18.445833333333333,,12.870833333333332,,0.0,1014.0041666666666,232.5,3.4458333333333333,18.445833333333333,,12.870833333333332,,0.0,1014.0041666666666,232.5,3.4458333333333333
2016-07-29,27.758333333333336,2.8,23.025000000000002,15.333333333333334,370.0,1017.1958333333333,126.66666666666667,1.6875,19.066666666666666,,14.75,,1.0,1011.0869565217391,251.25,4.175,20.245833333333334,,12.458333333333334,,0.0,1014.5083333333333,323.3333333333333,3.4375,37.30416666666667,3.875,16.029166666666665,5.208333333333333,130.0,1005.3608695652174,269.5652173913044,5.326086956521739,20.245833333333334,,12.458333333333334,,0.0,1014.5083333333333,323.3333333333333,3.4375,19.066666666666666,,14.75,,1.0,1011.0869565217391,251.25,4.175,19.066666666666666,,14.75,,1.0,1011.0869565217391,251.25,4.175
2016-07-30,27.933333333333334,3.4285714285714284,23.108333333333334,0.0,-1.0,1017.225,124.54545454545455,1.8958333333333333,18.554166666666667,,11.6625,,0.5,1013.5695652173912,305.6521739130435,2.3833333333333333,20.054166666666667,,11.4625,,0.0,1017.7333333333332,136.66666666666666,2.1375,32.704166666666666,4.133333333333334,18.370833333333334,-0.08333333333333333,-1.0,1007.4250000000001,167.72727272727272,3.7708333333333335,20.054166666666667,,11.4625,,0.0,1017.7333333333332,136.66666666666666,2.1375,18.554166666666667,,11.6625,,0.5,1013.5695652173912,305.6521739130435,2.3833333333333333,18.554166666666667,,11.6625,,0.5,1013.5695652173912,305.6521739130435,2.3833333333333333
2016-07-31,28.258333333333336,2.2,22.333333333333332,0.0,,1018.0666666666666,124.78260869565217,2.5208333333333335,18.2625,,9.645833333333334,,0.0,1017.0333333333333,305.0,3.029166666666667,21.825,,12.579166666666666,,0.0,1017.9583333333334,143.33333333333334,2.1,33.47083333333333,4.75,18.095833333333335,0.0,,1008.25,271.30434782608694,5.033333333333333,21.825,,12.579166666666666,,0.0,1017.9583333333334,143.33333333333334,2.1,18.2625,,9.645833333333334,,0.0,1017.0333333333333,305.0,3.029166666666667,18.2625,,9.645833333333334,,0.0,1017.0333333333333,305.0,3.029166666666667
2016-08-01,28.520833333333332,3.263157894736842,21.95,0.0,,1019.6541666666667,110.83333333333333,2.8333333333333335,15.354166666666666,,10.958333333333334,,0.0,1018.4083333333333,232.91666666666666,3.4166666666666665,23.504166666666666,,12.991666666666667,,0.0,1017.85,79.16666666666667,2.5791666666666666,31.645833333333332,4.75,17.875,0.0,,1010.2541666666666,168.0952380952381,3.3791666666666664,23.504166666666666,,12.991666666666667,,0.0,1017.85,79.16666666666667,2.5791666666666666,15.354166666666666,,10.958333333333334,,0.0,1018.4083333333333,232.91666666666666,3.4166666666666665,15.354166666666666,,10.958333333333334,,0.0,1018.4083333333333,232.91666666666666,3.4166666666666665
2016-08-02,28.40833333333333,3.0588235294117645,22.974999999999998,0.25,5.0,1018.5791666666668,107.82608695652173,2.0833333333333335,18.570833333333333,,17.079166666666666,,46.0,1010.0173913043479,217.08333333333334,5.208333333333333,23.208333333333332,,13.683333333333332,,0.0,1019.2333333333332,85.83333333333333,2.3958333333333335,30.75,6.5,21.091666666666665,0.9583333333333334,40.0,1011.8521739130434,138.69565217391303,4.204166666666667,23.208333333333332,,13.683333333333332,,0.0,1019.2333333333332,85.83333333333333,2.3958333333333335,18.570833333333333,,17.079166666666666,,46.0,1010.0173913043479,217.08333333333334,5.208333333333333,18.570833333333333,,17.079166666666666,,46.0,1010.0173913043479,217.08333333333334,5.208333333333333
2016-08-03,27.5,2.933333333333333,22.483333333333334,0.125,3.0,1016.5333333333333,160.45454545454547,2.4375,20.054166666666667,,14.524999999999999,,-1.0,1007.6791666666667,208.75,6.625,22.766666666666666,,15.279166666666667,,0.0,1017.9625,163.33333333333334,1.7208333333333332,30.983333333333334,4.75,21.133333333333333,0.0,,1011.0958333333333,97.82608695652173,3.3333333333333335,22.766666666666666,,15.279166666666667,,0.0,1017.9625,163.33333333333334,1.7208333333333332,20.054166666666667,,14.524999999999999,,-1.0,1007.6791666666667,208.75,6.625,20.054166666666667,,14.524999999999999,,-1.0,1007.6791666666667,208.75,6.625
2016-08-04,25.90416666666667,3.75,22.8875,7.416666666666667,170.0,1016.3333333333334,170.83333333333334,2.7583333333333333,18.575,0.0,11.950000000000001,,-0.5,1009.8166666666666,252.91666666666666,6.770833333333333,25.77916666666667,,16.099999999999998,,0.0,1014.9083333333333,207.5,3.0416666666666665,32.666666666666664,4.444444444444445,20.1625,0.0,,1008.0041666666666,131.7391304347826,3.6624999999999996,25.77916666666667,,16.099999999999998,,0.0,1014.9083333333333,207.5,3.0416666666666665,18.575,0.0,11.950000000000001,,-0.5,1009.8166666666666,252.91666666666666,6.770833333333333,18.575,0.0,11.950000000000001,,-0.5,1009.8166666666666,252.91666666666666,6.770833333333333
2016-08-05,27.224999999999998,3.375,22.433333333333334,0.08333333333333333,3.0,1016.2708333333334,150.0,2.7875,18.445833333333333,0.0,11.691666666666668,,0.0,1019.725,258.3333333333333,3.808333333333333,25.5625,,17.9625,,0.0,1007.2541666666666,208.33333333333334,4.633333333333334,32.233333333333334,5.142857142857143,19.320833333333333,5.458333333333333,130.0,1007.0749999999999,127.61904761904762,2.879166666666667,25.5625,,17.9625,,0.0,1007.2541666666666,208.33333333333334,4.633333333333334,18.445833333333333,0.0,11.691666666666668,,0.0,1019.725,258.3333333333333,3.808333333333333,18.445833333333333,0.0,11.691666666666668,,0.0,1019.725,258.3333333333333,3.808333333333333
2016-08-06,27.233333333333334,7.0,22.508333333333336,0.0,,1015.4166666666666,162.5,2.9333333333333336,19.3875,0.0,12.166666666666666,,0.0,1026.425,245.83333333333334,3.8833333333333333,23.7375,,13.670833333333334,,0.0,1005.3791666666666,288.75,4.254166666666666,35.041666666666664,2.4761904761904763,17.333333333333332,0.0,,1005.525,101.9047619047619,2.4791666666666665,23.7375,,13.670833333333334,,0.0,1005.3791666666666,288.75,4.254166666666666,19.3875,0.0,12.166666666666666,,0.0,1026.425,245.83333333333334,3.8833333333333333,19.3875,0.0,12.166666666666666,,0.0,1026.425,245.83333333333334,3.8833333333333333
2016-08-07,26.454166666666666,7.0,22.516666666666666,3.0833333333333335,37.5,1014.5166666666668,193.75,4.5375000000000005,20.891666666666666,0.0,14.424999999999999,,0.0,1023.3583333333332,243.75,6.416666666666667,21.400000000000002,,11.9375,,0.0,1011.0083333333333,295.0,3.641666666666667,36.8125,2.0833333333333335,15.4625,0.0,,1003.8375,151.8181818181818,3.1958333333333333,21.400000000000002,,11.9375,,0.0,1011.0083333333333,295.0,3.641666666666667,20.891666666666666,0.0,14.424999999999999,,0.0,1023.3583333333332,243.75,6.416666666666667,20.891666666666666,0.0,14.424999999999999,,0.0,1023.3583333333332,243.75,6.416666666666667
2016-08-08,25.037499999999998,5.6,22.6875,8.083333333333334,96.5,1014.9291666666667,176.25,3.625,17.7,0.0,8.65,,,1021.75,285.8333333333333,4.816666666666666,21.875,,10.174999999999999,,0.0,1016.4250000000001,240.83333333333334,3.2291666666666665,37.708333333333336,2.1666666666666665,7.7625,0.0,,1004.15,227.72727272727272,3.091666666666667,21.875,,10.174999999999999,,0.0,1016.4250000000001,240.83333333333334,3.2291666666666665,17.7,0.0,8.65,,,1021.75,285.8333333333333,4.816666666666666,17.7,0.0,8.65,,,1021.75,285.8333333333333,4.816666666666666
2016-08-09,26.03333333333333,6.4,22.666666666666668,0.4166666666666667,10.0,1017.2291666666666,154.58333333333334,3.4291666666666667,15.558333333333332,0.0,6.854166666666667,,0.0,1025.178260869565,312.5,3.3666666666666667,22.73478260869565,,10.517391304347827,,0.0,1018.6913043478262,136.52173913043478,2.930434782608696,32.737500000000004,3.263157894736842,18.583333333333332,2.3333333333333335,60.0,1007.3791666666666,186.25,3.883333333333333,22.73478260869565,,10.517391304347827,,0.0,1018.6913043478262,136.52173913043478,2.930434782608696,15.558333333333332,0.0,6.854166666666667,,0.0,1025.178260869565,312.5,3.3666666666666667,15.558333333333332,0.0,6.854166666666667,,0.0,1025.178260869565,312.5,3.3666666666666667
2016-08-10,26.370833333333334,5.333333333333333,23.354166666666668,3.3333333333333335,56.5,1019.1739130434783,144.58333333333334,3.033333333333333,15.570833333333333,0.0,7.791666666666667,,0.0,1024.8625,290.4166666666667,3.5583333333333336,27.2625,,15.762500000000001,,0.0,1014.9833333333332,197.5,2.3333333333333335,32.44583333333333,5.0,19.5625,-0.125,-1.0,1009.0545454545455,148.0,2.4608695652173913,27.2625,,15.762500000000001,,0.0,1014.9833333333332,197.5,2.3333333333333335,15.570833333333333,0.0,7.791666666666667,,0.0,1024.8625,290.4166666666667,3.5583333333333336,15.570833333333333,0.0,7.791666666666667,,0.0,1024.8625,290.4166666666667,3.5583333333333336
2016-08-11,27.5125,4.333333333333333,23.116666666666664,0.0,,1018.1541666666667,137.72727272727272,2.0124999999999997,18.520833333333332,0.0,12.433333333333332,,-0.5,1022.15,274.1666666666667,5.141666666666667,27.7625,,17.095833333333335,,0.0,1013.4958333333334,270.4166666666667,2.4541666666666666,31.224999999999998,3.076923076923077,20.120833333333334,1.375,14.5,1011.4041666666667,123.63636363636364,1.8875000000000002,27.7625,,17.095833333333335,,0.0,1013.4958333333334,270.4166666666667,2.4541666666666666,18.520833333333332,0.0,12.433333333333332,,-0.5,1022.15,274.1666666666667,5.141666666666667,18.520833333333332,0.0,12.433333333333332,,-0.5,1022.15,274.1666666666667,5.141666666666667
2016-08-12,27.545833333333334,3.8666666666666667,23.162499999999998,3.4583333333333335,80.0,1016.7041666666668,111.81818181818181,2.275,19.75,0.0,12.745833333333332,,0.0,1023.4173913043478,257.0833333333333,5.404166666666666,22.21666666666667,,18.104166666666668,17.0,7.5,1008.6416666666668,116.25,3.091666666666667,34.69583333333333,1.7391304347826086,17.720833333333335,0.0,,1009.6416666666668,234.34782608695653,3.7291666666666665,22.21666666666667,,18.104166666666668,17.0,7.5,1008.6416666666668,116.25,3.091666666666667,19.75,0.0,12.745833333333332,,0.0,1023.4173913043478,257.0833333333333,5.404166666666666,19.75,0.0,12.745833333333332,,0.0,1023.4173913043478,257.0833333333333,5.404166666666666
2016-08-13,27.145833333333332,2.9473684210526314,22.316666666666666,10.666666666666666,260.0,1017.2041666666668,121.9047619047619,2.3833333333333333,19.683333333333334,0.0,12.4125,,0.0,1022.5782608695652,259.1666666666667,4.8625,17.775000000000002,,16.212500000000002,46.875,186.75,1009.8083333333334,63.333333333333336,2.6916666666666664,35.61666666666667,1.8333333333333333,14.354166666666666,0.0,,1006.9916666666667,116.36363636363636,2.15,17.775000000000002,,16.212500000000002,46.875,186.75,1009.8083333333334,63.333333333333336,2.6916666666666664,19.683333333333334,0.0,12.4125,,0.0,1022.5782608695652,259.1666666666667,4.8625,19.683333333333334,0.0,12.4125,,0.0,1022.5782608695652,259.1666666666667,4.8625
2016-08-14,27.108333333333334,4.75,24.145833333333332,1.125,30.0,1018.5833333333334,152.5,2.8083333333333336,18.933333333333334,0.0,9.241666666666667,,0.0,1025.3260869565217,123.33333333333333,2.004166666666667,21.020833333333332,,17.087500000000002,11.0,8.75,1010.8000000000001,261.6666666666667,3.7708333333333335,35.25,1.3333333333333333,12.633333333333333,0.0,,1007.9666666666667,131.66666666666666,3.8125,21.020833333333332,,17.087500000000002,11.0,8.75,1010.8000000000001,261.6666666666667,3.7708333333333335,18.933333333333334,0.0,9.241666666666667,,0.0,1025.3260869565217,123.33333333333333,2.004166666666667,18.933333333333334,0.0,9.241666666666667,,0.0,1025.3260869565217,123.33333333333333,2.004166666666667
2016-08-15,28.629166666666666,4.0,24.504166666666666,-0.08333333333333333,0.0,1019.7958333333332,110.9090909090909,3.1,18.170833333333334,0.0,10.504166666666666,,0.0,1024.4166666666667,88.75,3.4625,21.420833333333334,,14.520833333333334,,0.0,1020.1166666666667,262.5,1.7375,36.72083333333333,1.8333333333333333,12.975,0.0,,1007.7125,140.0,2.975,21.420833333333334,,14.520833333333334,,0.0,1020.1166666666667,262.5,1.7375,18.170833333333334,0.0,10.504166666666666,,0.0,1024.4166666666667,88.75,3.4625,18.170833333333334,0.0,10.504166666666666,,0.0,1024.4166666666667,88.75,3.4625
2016-08-16,26.616666666666664,3.0588235294117645,23.891666666666666,27.708333333333332,335.0,1020.6125000000001,167.08333333333334,2.954166666666667,18.20416666666667,0.0,11.445833333333333,,0.0,1019.2375000000001,70.0,3.158333333333333,18.333333333333332,,16.320833333333333,31.3,73.75,1015.4541666666668,112.08333333333333,2.845833333333333,37.0375,2.4210526315789473,12.3125,0.0,,1007.2125,98.42105263157895,3.9,18.333333333333332,,16.320833333333333,31.3,73.75,1015.4541666666668,112.08333333333333,2.845833333333333,18.20416666666667,0.0,11.445833333333333,,0.0,1019.2375000000001,70.0,3.158333333333333,18.20416666666667,0.0,11.445833333333333,,0.0,1019.2375000000001,70.0,3.158333333333333
2016-08-17,28.454166666666666,2.888888888888889,23.5,0.0,,1020.4541666666668,133.33333333333334,3.1166666666666667,19.758333333333333,0.0,11.450000000000001,,0.0,1013.3000000000001,68.33333333333333,2.8000000000000003,21.6125,,15.991666666666667,8.5,8.75,1014.6333333333333,254.16666666666666,2.9916666666666667,36.80833333333333,4.363636363636363,11.200000000000001,1.0416666666666667,30.0,1007.5333333333333,117.91666666666667,3.3874999999999997,21.6125,,15.991666666666667,8.5,8.75,1014.6333333333333,254.16666666666666,2.9916666666666667,19.758333333333333,0.0,11.450000000000001,,0.0,1013.3000000000001,68.33333333333333,2.8000000000000003,19.758333333333333,0.0,11.450000000000001,,0.0,1013.3000000000001,68.33333333333333,2.8000000000000003
2016-08-18,27.433333333333334,2.6315789473684212,23.620833333333334,6.333333333333333,150.0,1019.0583333333334,92.27272727272727,1.7458333333333333,19.954166666666666,0.0,12.775,,-0.5,1010.2666666666668,131.25,3.0,21.7375,,16.345833333333335,3.0,0.75,1013.7875,262.0833333333333,2.3916666666666666,34.44166666666667,4.5,11.674999999999999,-0.041666666666666664,1.0,1007.9125,203.33333333333334,4.0125,21.7375,,16.345833333333335,3.0,0.75,1013.7875,262.0833333333333,2.3916666666666666,19.954166666666666,0.0,12.775,,-0.5,1010.2666666666668,131.25,3.0,19.954166666666666,0.0,12.775,,-0.5,1010.2666666666668,131.25,3.0
2016-08-19,28.608333333333334,2.4761904761904763,22.425,0.0,,1016.9916666666667,92.5,1.625,17.537499999999998,0.0,15.058333333333332,,5.0,1006.6458333333334,160.83333333333334,4.441666666666666,21.879166666666666,,14.9125,2.0,0.5,1013.4499999999999,204.16666666666666,1.8499999999999999,33.895833333333336,3.7142857142857144,12.2875,-0.125,0.0,1007.2624999999999,275.0,4.691666666666666,21.879166666666666,,14.9125,2.0,0.5,1013.4499999999999,204.16666666666666,1.8499999999999999,17.537499999999998,0.0,15.058333333333332,,5.0,1006.6458333333334,160.83333333333334,4.441666666666666,17.537499999999998,0.0,15.058333333333332,,5.0,1006.6458333333334,160.83333333333334,4.441666666666666
2016-08-20,29.104166666666668,3.8461538461538463,22.95,0.0,,1015.2208333333333,153.47826086956522,1.6208333333333333,17.2,,12.7875,,1.0,1006.6521739130435,209.58333333333334,7.466666666666668,23.712500000000002,,17.454166666666666,,0.0,1008.6,129.58333333333334,3.4791666666666665,31.925,4.363636363636363,14.5625,-0.125,-1.0,1008.3458333333333,183.63636363636363,3.9499999999999997,23.712500000000002,,17.454166666666666,,0.0,1008.6,129.58333333333334,3.4791666666666665,17.2,,12.7875,,1.0,1006.6521739130435,209.58333333333334,7.466666666666668,17.2,,12.7875,,1.0,1006.6521739130435,209.58333333333334,7.466666666666668
2016-08-21,29.841666666666665,4.0,22.704166666666666,0.0,,1016.2291666666666,183.04347826086956,1.7541666666666667,17.841666666666665,,13.116666666666667,,1.5,1016.1708333333332,242.91666666666666,6.983333333333333,22.34583333333333,,17.775,27.833333333333332,43.0,1003.9375,192.91666666666666,5.133333333333334,31.754166666666666,4.3125,13.8125,0.0,,1008.6086956521739,175.23809523809524,3.0833333333333335,22.34583333333333,,17.775,27.833333333333332,43.0,1003.9375,192.91666666666666,5.133333333333334,17.841666666666665,,13.116666666666667,,1.5,1016.1708333333332,242.91666666666666,6.983333333333333,17.841666666666665,,13.116666666666667,,1.5,1016.1708333333332,242.91666666666666,6.983333333333333
2016-08-22,29.858333333333334,2.4,22.816666666666666,0.0,,1018.5541666666667,175.23809523809524,1.9291666666666665,19.929166666666667,0.0,15.066666666666668,,0.5,1023.1041666666666,216.25,5.470833333333334,16.404166666666665,,8.566666666666666,,0.0,1016.2083333333334,281.25,3.9791666666666665,31.34166666666667,2.4545454545454546,14.820833333333333,0.0,,1008.9695652173913,209.56521739130434,3.391666666666666,16.404166666666665,,8.566666666666666,,0.0,1016.2083333333334,281.25,3.9791666666666665,19.929166666666667,0.0,15.066666666666668,,0.5,1023.1041666666666,216.25,5.470833333333334,19.929166666666667,0.0,15.066666666666668,,0.5,1023.1041666666666,216.25,5.470833333333334
2016-08-23,29.820833333333336,2.823529411764706,23.479166666666668,0.7083333333333334,20.0,1020.1583333333333,64.0909090909091,2.4375,22.458333333333332,0.0,14.016666666666666,,0.0,1022.2869565217391,140.41666666666666,3.470833333333333,20.208333333333332,,11.891666666666666,,0.0,1020.6583333333333,222.08333333333334,3.9499999999999997,30.208333333333332,3.8333333333333335,15.112499999999999,1.0416666666666667,11.5,1011.9041666666667,203.8095238095238,4.308333333333334,20.208333333333332,,11.891666666666666,,0.0,1020.6583333333333,222.08333333333334,3.9499999999999997,22.458333333333332,0.0,14.016666666666666,,0.0,1022.2869565217391,140.41666666666666,3.470833333333333,22.458333333333332,0.0,14.016666666666666,,0.0,1022.2869565217391,140.41666666666666,3.470833333333333
2016-08-24,28.075,5.142857142857143,24.1375,4.875,120.0,1019.2565217391304,58.75,4.6125,24.575,0.0,16.599999999999998,,0.0,1017.7083333333334,194.16666666666666,2.0125,22.59166666666667,,15.475,,0.0,1018.1666666666666,199.58333333333334,3.6750000000000003,31.712500000000002,2.4705882352941178,13.783333333333333,-0.08333333333333333,10.0,1011.5,135.83333333333334,2.8541666666666665,22.59166666666667,,15.475,,0.0,1018.1666666666666,199.58333333333334,3.6750000000000003,24.575,0.0,16.599999999999998,,0.0,1017.7083333333334,194.16666666666666,2.0125,24.575,0.0,16.599999999999998,,0.0,1017.7083333333334,194.16666666666666,2.0125
2016-08-25,28.575,2.9166666666666665,22.2,0.0,,1016.7666666666668,51.25,5.229166666666667,22.829166666666666,0.0,17.962500000000002,,14.5,1015.0833333333334,213.75,1.8333333333333333,24.525000000000002,,19.554166666666667,20.0,5.0,1010.5500000000001,210.41666666666666,3.220833333333333,32.40416666666667,2.75,12.404166666666667,0.0,,1009.2916666666666,165.9090909090909,2.4875000000000003,24.525000000000002,,19.554166666666667,20.0,5.0,1010.5500000000001,210.41666666666666,3.220833333333333,22.829166666666666,0.0,17.962500000000002,,14.5,1015.0833333333334,213.75,1.8333333333333333,22.829166666666666,0.0,17.962500000000002,,14.5,1015.0833333333334,213.75,1.8333333333333333
2016-08-26,28.183333333333334,4.444444444444445,23.474999999999998,-0.08333333333333333,-1.0,1015.4416666666666,114.58333333333333,5.470833333333334,21.7,0.0,12.6625,,-0.5,1017.6791666666667,287.5,2.4125,23.366666666666664,,16.508333333333333,,0.0,1014.1625,288.3333333333333,3.0999999999999996,32.4125,4.25,13.741666666666667,-0.041666666666666664,0.0,1009.3217391304348,116.66666666666667,4.570833333333334,23.366666666666664,,16.508333333333333,,0.0,1014.1625,288.3333333333333,3.0999999999999996,21.7,0.0,12.6625,,-0.5,1017.6791666666667,287.5,2.4125,21.7,0.0,12.6625,,-0.5,1017.6791666666667,287.5,2.4125
2016-08-27,27.90416666666667,5.142857142857143,23.320833333333336,0.25,8.0,1014.6458333333334,56.666666666666664,3.9250000000000003,21.104166666666668,0.0,15.299999999999999,,0.0,1015.5916666666667,131.25,3.35,22.229166666666668,,14.391666666666666,,0.0,1021.5875,136.25,2.404166666666667,32.0375,3.2,11.320833333333333,0.0,,1009.5291666666667,158.94736842105263,2.858333333333333,22.229166666666668,,14.391666666666666,,0.0,1021.5875,136.25,2.404166666666667,21.104166666666668,0.0,15.299999999999999,,0.0,1015.5916666666667,131.25,3.35,21.104166666666668,0.0,15.299999999999999,,0.0,1015.5916666666667,131.25,3.35
2016-08-28,27.97083333333333,3.5294117647058822,24.245833333333334,3.8333333333333335,47.5,1014.6833333333334,67.91666666666667,4.329166666666667,18.7625,0.0,15.733333333333334,,4.5,1013.2208333333333,225.0,4.904166666666667,23.0625,,17.745833333333334,11.5,5.75,1018.0458333333332,169.58333333333334,2.6999999999999997,31.875,1.1304347826086956,8.733333333333333,0.0,,1010.8913043478261,207.61904761904762,2.217391304347826,23.0625,,17.745833333333334,11.5,5.75,1018.0458333333332,169.58333333333334,2.6999999999999997,18.7625,0.0,15.733333333333334,,4.5,1013.2208333333333,225.0,4.904166666666667,18.7625,0.0,15.733333333333334,,4.5,1013.2208333333333,225.0,4.904166666666667
2016-08-29,26.629166666666666,2.909090909090909,23.679166666666664,4.833333333333333,60.0,1014.0875,69.58333333333333,3.9916666666666667,19.087500000000002,0.0,11.987499999999999,,0.0,1021.725,257.9166666666667,2.1666666666666665,19.691666666666666,,13.154166666666667,,0.0,1021.1,280.4166666666667,3.1041666666666665,34.21666666666667,0.9166666666666666,8.095833333333333,0.0,,1008.9833333333332,116.3157894736842,2.4583333333333335,19.691666666666666,,13.154166666666667,,0.0,1021.1,280.4166666666667,3.1041666666666665,19.087500000000002,0.0,11.987499999999999,,0.0,1021.725,257.9166666666667,2.1666666666666665,19.087500000000002,0.0,11.987499999999999,,0.0,1021.725,257.9166666666667,2.1666666666666665
